Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,IC50
CHEMBL1171304,,389.46,0,2.03,108,O=c1[nH]c(NCCN2CCN(c3n[nH]c4ccccc34)CC2)nc2ccccc12,9.931
CHEMBL379251,,404.51,0,3.48,25,CCCN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,10
CHEMBL495497,,425.49,0,2.87,25,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccccn2)CC1,10
CHEMBL1935268,,544.61,1,3.74,21,CC(C)(C)OC(=O)N1CCN(C(=O)CCC(=O)c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CC1,10
CHEMBL3891329,,225.25,0,1.95,BDBM207556,O=C1NN=C2CCCc3[nH]c4cccc1c4c32,10
CHEMBL3976589,,332.76,0,3.33,BDBM240711,NCCOc1c(-c2ccc(Cl)cc2)[nH]c(=O)c2cc(F)ccc12,10
CHEMBL521686,OLAPARIB,434.47,0,2.35,Olaparib,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,10
CHEMBL594369,,377.45,0,2.4,20,CN1CCC(C(=O)Nc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)CC1,10
CHEMBL593144,,351.41,0,1.42,7,CN(C)CCNC(=O)c1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,10
CHEMBL365086,,457.53,0,2.65,12a,O=S(=O)(NCCCN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2,10
CHEMBL521686,OLAPARIB,434.47,0,2.35,"KU-59436, AZD-2281",O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,10
CHEMBL595924,,371.4,0,2.45,11,NC(=O)c1cccc2cn(-c3ccc(C(=O)NCc4ccncc4)cc3)nc12,10
CHEMBL1935265,,443.5,0,3.67,18,O=C(CCC(=O)N1CCCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,10
CHEMBL506871,VELIPARIB,244.3,0,1.26,ABT-888,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,10
CHEMBL551854,,325.37,0,0.95,37,CN1CCCN(C(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)CC1,10
CHEMBL604878,,363.42,0,2.16,16,NC(=O)c1cccc2cn(-c3ccc(NC(=O)CN4CCCC4)cc3)nc12,10
CHEMBL3952782,,377.21,0,3.43,BDBM240704,NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2cc(F)ccc12,10
CHEMBL3969049,,336.44,0,2.91,BDBM207590,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCCC1,10
CHEMBL610491,,335.37,0,1.28,24,NC(=O)c1cccc2cn(-c3ccc(NC(=O)C4CNC4)cc3)nc12,10
CHEMBL593593,,307.35,0,1.49,32,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccncc1,10
CHEMBL3907010,,486.43,0,3.48,BDBM206061,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,10
CHEMBL46137,,293.28,0,2.48,1b,O=S(=O)(O)c1ccc2c(c1)nc(O)c1cc(F)ccc12,10
CHEMBL3911149,,323.33,0,2.54,BDBM240713,N#Cc1cccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)c1,10
CHEMBL382950,,465.51,0,4.68,12,COc1ccc(-n2cc(C(=O)Nc3cccc(Cc4nnc(O)c5ccccc45)c3)c(C)n2)cc1,10
CHEMBL3644616,,364.32,0,1.72,BDBM139689,O=C(NCC1=Nc2cccc3c(=O)[nH]nc(c23)N1)c1ccc([N+](=O)[O-])cc1,10
CHEMBL4569989,,428.5,0,3.06,14,NC(=O)c1cccc2[nH]c(CN3CCC(C(=O)Nc4cc5ccccc5cn4)CC3)nc12,10
CHEMBL3930624,FLUZOPARIB,472.4,0,2.92,BDBM209857,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1,10.2
CHEMBL3891329,,225.25,0,1.95,33,O=C1NN=C2CCCc3[nH]c4cccc1c4c32,10.2
CHEMBL521686,OLAPARIB,434.47,0,2.35,Olaparib,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,10.23
CHEMBL3953563,,273.72,0,3.29,BDBM224636,O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCC1,10.3
CHEMBL3969049,,336.44,0,2.91,57,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCCC1,10.3
CHEMBL5196723,,405.46,0,2.24,7h,CCc1cc2ncc(CN3CCN(c4ccc5oc(=O)[nH]c5c4)CC3)cc2[nH]c1=O,10.36
CHEMBL3898162,,322.41,0,2.52,56,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1,10.5
CHEMBL3901638,,287.29,0,2.22,48,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1O,10.6
CHEMBL521686,OLAPARIB,434.47,0,2.35,Olaparib,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,10.62
CHEMBL3113565,,299.31,0,2.68,8,NC(=O)c1cccc2[nH]c(-c3ccc(OCCF)cc3)nc12,10.8
CHEMBL4745923,,529.56,2,1.16,7,NC(=O)c1cccc2cc(C(=O)N3CCN(c4nc(-c5ccc(N)nc5)nc(N5CCOCC5)n4)CC3)oc12,10.8
CHEMBL3317913,,464.57,0,3.24,18q,O=C(c1csc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)c2cccs2)CC1,10.84
CHEMBL372303,PJ34,295.34,0,2.18,PJ34,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,10.9
CHEMBL372303,PJ34,295.34,0,2.18,PJ34,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,10.96
CHEMBL494117,,452.51,0,3.11,35,O=C(c1ccccc1)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,11
CHEMBL3901638,,287.29,0,2.22,BDBM207582,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1O,11
CHEMBL3978989,,310.36,0,2,BDBM207606,CC(C)(C)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,11
CHEMBL1086580,,312.32,0,3.66,"3, XAV939",Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,11
CHEMBL596391,,307.35,0,2.56,11,O=C1NCC2c3c(cccc31)CCN2C(=O)Nc1ccccc1,11
CHEMBL611958,,390.49,0,1.68,46,O=C1NCC2c3c(cccc31)CCN2C(=O)CN1CCN(c2ccccc2)CC1,11
CHEMBL593837,,284.36,0,2.05,39,O=C1NCC2c3c(cccc31)CCN2C(=O)C1CCCC1,11
CHEMBL3923029,,365.44,0,1.4,BDBM207603,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CN(C(=O)C1CC1)C2,11
CHEMBL4460350,,321.38,0,1.95,11f,CCNCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,11
CHEMBL3644596,,506.51,1,2.79,BDBM139667,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC1)N2,11
CHEMBL521686,OLAPARIB,434.47,0,2.35,AZD2281,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,11
CHEMBL3898162,,322.41,0,2.52,BDBM207589,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1,11
CHEMBL4160236,,452.46,0,2.49,15,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C(=O)C2CC2)CC1,11.2
CHEMBL5206717,,402.5,0,2.8,8c,CCc1cc2ncc(CN3CCc4cc(/C=C/C(=O)NC)ccc4C3)cc2[nH]c1=O,11.25
CHEMBL521686,OLAPARIB,434.47,0,2.35,1; AZD2281,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,11.36
CHEMBL3961684,,285.28,0,2.37,47,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O,11.4
CHEMBL3961684,,285.28,0,2.37,BDBM207581,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O,11.4
CHEMBL521686,OLAPARIB,434.47,0,2.35,1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,11.9
CHEMBL1935277,,386.41,0,2.65,30,CN1N=C(c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CCC1=O,12
CHEMBL3905040,,329.34,0,0.83,BDBM207620,CC(C)(N)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,12
CHEMBL195402,,333.35,0,2.17,32,O=C1CCC(=O)N1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,12
CHEMBL3644587,2X-121,317.35,0,2.39,BDBM139658,O=c1[nH]nc2c3c(cccc13)N=C(CN1Cc3ccccc3C1)N2,12
CHEMBL3593982,,411.47,0,3.63,10c,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccc(C(=O)N5CCCC5)nc4)cc3)nc12,12
CHEMBL4076271,,291.29,0,-0.03,12b,NC(=O)c1cc(F)cc2[nH]c(C(=O)N3CCC(N)C3)nc12,12
CHEMBL1935259,,445.48,0,2.51,12,COC(=O)[C@@H]1CCCN1CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,12
CHEMBL521686,OLAPARIB,434.47,0,2.35,OlaparibÃ‚,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,12
CHEMBL493307,,410.45,0,1.4,38,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(CCO)CC1,12
CHEMBL494875,,448.5,0,2.74,22,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCN(C(=O)C2CC2)CC1,12
CHEMBL523879,,422.46,0,2.35,21,CC(=O)N1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,12
CHEMBL107764,,450.52,0,1.78,18,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cccnc2)cc1,12
CHEMBL596582,,296.33,0,1.55,31,CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1O,12
CHEMBL493498,,440.53,0,1.62,29,CCS(=O)(=O)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,12
CHEMBL1935263,,431.49,0,3.52,16,CCN(CC)C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,12
CHEMBL250851,,420.94,0,4.25,17g,Cc1cccc2c(=O)[nH]c(C3=CC(N4CCN(c5ccc(Cl)cc5)CC4)CC3)nc12,12
CHEMBL1649756,,316.32,0,2.04,7,O=c1[nH]c2c(Cc3nnn[nH]3)c3ccccc3n2c2ccccc12,12
CHEMBL1935260,,487.56,0,3.68,13,CC(C)(C)OC(=O)[C@@H]1CCCN1CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,12
CHEMBL186380,,371.48,0,4.37,16,Oc1nc(CCCN2CCC3=C(CCc4ccccc43)C2)nc2ccccc12,12
CHEMBL381543,,521.6,1,3.07,19,Cc1noc(C)c1S(=O)(=O)N1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,12
CHEMBL188985,,423.54,0,4.33,31,Oc1nc(CCCN2CC=C(c3ccc(-[n+]4ccccc4)cc3)CC2)nc2ccccc12,12
CHEMBL591588,,469.56,0,1.93,30,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(C)CCCCN4)CC3)c2)n[nH]c(=O)c1C,12
CHEMBL603448,,500.36,1,4.02,34,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2cccnc2)CC1,12
CHEMBL364364,,361.45,0,3.76,24,Oc1ccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)cc1,12
CHEMBL595692,,321.38,0,2.24,12,O=C1NCC2c3c(cccc31)CCN2C(=O)NCc1ccccc1,12
CHEMBL195402,,333.35,0,2.17,23,O=C1CCC(=O)N1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,12
CHEMBL595230,,413.43,0,2.68,47,CN1CCC[C@@H](C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2F)C1,12
CHEMBL108919,,442.54,0,1.32,10,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(N2CCCC2)cc1,12
CHEMBL3644566,,357.42,0,3.17,BDBM139635,O=c1[nH]nc2c3c(cccc13)N=C(CN1CC=C(c3ccccc3)CC1)N2,12
CHEMBL516910,,471.5,0,3.12,22,NC(=O)c1cc(F)ccc1OCc1ccc(F)c(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1,12
CHEMBL3905040,,329.34,0,0.83,117,CC(C)(N)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,12
CHEMBL5185063,,446.56,0,2.34,8h,CCc1cc2ncc(CN3CC4(CCN(c5ccc(C(=O)NC)nc5)CC4)C3)cc2[nH]c1=O,12
CHEMBL5171200,,368.39,0,2.38,2/4/2002,NC(=O)c1cccc2[nH]c(-c3ccc(OCCCCC(=O)NO)cc3)nc12,12.1
CHEMBL4173393,,446.48,0,2.35,10e,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(C1)CN(C(=O)C1CC1)C2,12.6
CHEMBL589574,,479.38,0,4.22,15,CCCCN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,13
CHEMBL251030,,397.88,0,4.44,32,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,13
CHEMBL1935267,,445.48,0,2.52,20,O=C(CCC(=O)N1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,13
CHEMBL251030,,397.88,0,4.44,4e,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,13
CHEMBL251030,,397.88,0,4.44,89,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,13
CHEMBL521815,,380.42,0,2.04,40,CN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,13
CHEMBL3644605,,480.59,0,2.68,BDBM139676,CC(C)(C)c1ccc(S(=O)(=O)N2CCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,13
CHEMBL245989,,397.23,0,3.27,4,O=C(CBr)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,13
CHEMBL1767068,,411.91,0,4.83,8,O=c1[nH]c(CCCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,13
CHEMBL4458889,,307.36,0,1.56,11d,CNCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,13
CHEMBL1935275,,472.5,0,2.13,28,NC(=O)[C@@H]1CCCN1C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,13
CHEMBL1935254,,403.44,0,2.21,7,O=C(CN1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,13
CHEMBL593201,,376.48,0,3.62,35,Cc1c(CC(=O)N2CCc3cccc4c3C2CNC4=O)sc2ccccc12,13
CHEMBL592909,,377.49,0,3.01,19,CCN(CC)Cc1ccc(C(=O)N2CCc3cccc4c3C2CNC4=O)cc1,13
CHEMBL1089713,,330.45,0,2.79,12q,CCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,13
CHEMBL593592,,307.35,0,1.49,31,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccccn1,13
CHEMBL195464,,347.3,0,3.43,16,O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)C(F)(F)F,13
CHEMBL592542,,467.33,0,2.41,18,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(CCO)CC1,13
CHEMBL363617,,331.33,0,2.36,24,O=C1C=CC(=O)N1c1cccc(Cc2nnc(O)c3ccccc23)c1,13
CHEMBL3895107,,514.5,1,3.96,BDBM191989,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCC(F)(F)CC2)CC1,13
CHEMBL251030,,397.88,0,4.44,"8, SI-2",O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,13
CHEMBL506871,VELIPARIB,244.3,0,1.26,5,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,13
CHEMBL3644592,,398.47,0,3.74,BDBM139663,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCC(c3c[nH]c4ccccc34)CC1)N2,13
CHEMBL3644581,,361.41,0,1.6,BDBM139651,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccccn3)CC1)N2,13
CHEMBL5084388,,554.66,1,4.4,III-16,CC[C@@H]1C(=O)N(C)c2cnc(N(C)c3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,13
CHEMBL4778454,,299.26,0,1.55,46,CC1(C)C(=O)C2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O,13.1
CHEMBL4093008,,473.51,0,2.73,11g,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(Cc2ccccc2)C1,13.3
CHEMBL4533690,,436.49,0,2.09,30,O=C(NC1CCN(CC2CC2)C1)c1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)ccc1F,13.3
CHEMBL4533690,,436.49,0,2.09,110,O=C(NC1CCN(CC2CC2)C1)c1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)ccc1F,13.3
CHEMBL5075095,,478.52,0,2.35,40,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(=O)C1CC1,13.54
CHEMBL5086078,,452.49,0,1.96,35,CC[C@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(C)=O,13.68
CHEMBL4083109,,497.41,0,0.82,10a,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCNC1.O=C(O)C(F)(F)F,13.7
CHEMBL4853039,,462.46,0,3.13,14n,O=C(c1ccco1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,13.7
CHEMBL4761383,,724.7,2,1.87,12,NC(=O)c1cccc2cc(C(=O)N3CCN(c4nc(-c5cnc(NC(=O)CN6CCOCC6)cc5C(F)(F)F)nc(N5CCOCC5)n4)CC3)oc12,13.8
CHEMBL590400,,505.42,1,4.75,16,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(C2CCCCC2)CC1,14
CHEMBL4289750,,356.43,0,3.13,22,NC(=O)c1cc(F)cc2[nH]c(-c3cc4c(s3)C(C3CC3)NCC4)nc12,14
CHEMBL4289496,,298.37,0,2.04,9,NC(=O)c1cccc2[nH]c(-c3cc4c(s3)CNCC4)nc12,14
CHEMBL479356,,523.54,1,3.39,23,CC(Oc1ccccc1)C(=O)N1CCN(C(=O)c2cc(COc3ccc(F)cc3C(N)=O)ccc2F)CC1,14
CHEMBL47508,,369.4,0,2.29,5c2,O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1cc(F)ccc12,14
CHEMBL593202,,324.38,0,1.22,38,Cn1cc(CCC(=O)N2CCc3cccc4c3C2CNC4=O)cn1,14
CHEMBL593133,,327.38,0,0.87,41,CC(=O)N1CCC[C@H]1C(=O)N1CCc2cccc3c2C1CNC3=O,14
CHEMBL189386,,359.47,0,4.37,10,Cc1cccc2c(O)nc(CCCN3CC=C(c4ccccc4)CC3)nc12,14
CHEMBL599801,,479.38,0,4.08,14,CC(C)CN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,14
CHEMBL204533,,416.53,0,3.48,27,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCCN(CC2CC2)CC1,14
CHEMBL47508,,369.4,0,2.29,70,O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1cc(F)ccc12,14
CHEMBL1094953,,271.71,0,2.78,11,NC(=O)c1cccc2cn(-c3cccc(Cl)c3)nc12,14
CHEMBL1094958,,330.34,0,2.48,46,NC(=O)c1cccc2cn(-c3ccc(CNCC(F)F)cc3)nc12,14
CHEMBL595694,,322.36,0,2.67,14,O=C1NCC2c3c(cccc31)CCN2C(=O)OCc1ccccc1,14
CHEMBL3963459,,310.4,0,2.87,BDBM207609,CC(C)(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,14
CHEMBL3644601,,492.48,0,2.4,BDBM139672,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC1)N2,14
CHEMBL602752,,525.37,1,3.89,37,N#Cc1ccc(N2CCN(C(=O)c3cc(Cc4c[nH]c(=O)c5cc(Cl)c(Cl)n45)ccc3F)CC2)nc1,14
CHEMBL5187899,,456.55,0,2.72,7k,CCc1cc2ncc(CN3CCN(c4cc5cccc(C(=O)NC)c5cn4)CC3)cc2[nH]c1=O,14
CHEMBL5092897,,410.45,0,1.7,20,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1,14.07
CHEMBL4744702,,332.82,0,2.46,15b,NC(=O)c1cc(Cl)c2cc(-c3cc4c(s3)CNCC4)cnn12,14.2
CHEMBL5188629,,354.37,0,1.99,2/4/2001,NC(=O)c1cccc2[nH]c(-c3ccc(OCCCC(=O)NO)cc3)nc12,14.2
CHEMBL5088094,,452.53,0,2.82,28,CCCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1CC,14.21
CHEMBL5080395,,450.51,0,2.6,12,C/C=C/CN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1C,14.36
CHEMBL1173055,RUCAPARIB,323.37,0,2.98,Rucaparib,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,14.4
CHEMBL4868405,,464.54,0,3.96,15l,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4cccs4)CC3)c(O)cc(O)c12,14.7
CHEMBL202313,,419.48,0,3.34,6,CCOC(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,15
CHEMBL322133,,452.33,0,1.48,8,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Br)cc1,15
CHEMBL321703,,450.52,0,1.78,19,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2ccncc2)cc1,15
CHEMBL3954603,,296.37,0,1.99,BDBM207592,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,15
CHEMBL608691,,337.38,0,1.62,15,CN(C)CC(=O)Nc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,15
CHEMBL321638,,479.56,0,2.39,17,COc1ccc(-c2ccc(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)cc2)cc1,15
CHEMBL202262,,458.56,0,3.79,14,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCC(C(=O)N2CCCCC2)CC1,15
CHEMBL4286249,,375.47,0,3.88,S-23,CC(C)(C)[C@@H]1NCCC2C=C(c3nc4c(C(=O)O)cc(F)cc4[nH]3)SC21,15
CHEMBL522487,,476.55,0,3.52,49,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCCC2)CC1,15
CHEMBL3644589,,361.41,0,1.6,BDBM139660,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccncc3)CC1)N2,15
CHEMBL3663650,,374.46,0,2.55,BDBM167422,Cn1c2cc(F)cc(C(N)=O)c2c(=O)n1C1CCN(C2CCCCC2)CC1,15
CHEMBL3959368,,517.47,1,3.36,BDBM191986,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,15
CHEMBL1935256,,385.38,0,2.17,9,O=C(Cn1cncn1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,15
CHEMBL3954603,,296.37,0,1.99,53,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,15
CHEMBL1935269,,480.95,0,2.09,22,Cl.O=C(CCC(=O)N1CCNCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,15
CHEMBL591750,,530.39,1,4.03,38,COc1cccnc1N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,15
CHEMBL595681,,302.33,0,1.11,49,O=C(O)CCCC(=O)N1CCc2cccc3c2C1CNC3=O,15
CHEMBL3951799,,472.4,0,2.92,BDBM209853,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nnc2C(F)(F)F)C1,15
CHEMBL381382,,458.56,0,3.84,11,O=C(NC1CCCC1)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,15
CHEMBL248827,,403.91,0,4.91,(S)-6d,O=c1[nH]c(C2=C[C@@H](N3CC=C(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12,15
CHEMBL4109341,,486.43,0,3.48,BDBM206082,C[C@@H]1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,15
CHEMBL4096594,,305.27,0,-0.63,16a,NC(=O)c1cc(F)cc2[nH]c(C(=O)N3CCNC(=O)C3)nc12,15
CHEMBL4091897,,273.3,0,-0.16,11b,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(N)C3)nc12,15
CHEMBL381821,,390.49,0,3.09,24,CCN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,15
CHEMBL3644610,,453.53,0,1.36,BDBM139682,Nc1ccc(S(=O)(=O)N2CCCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,15
CHEMBL3644598,,442.48,0,1.52,BDBM139669,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(S(=O)(=O)c3cccc(F)c3)CC1)N2,15
